55.5858345632314	52.0457441096767
57.2200275529732	52.5063295282253
53.5356965053836	53.597621446297
54.0578958887364	48.8884252720924
56.0220370417486	50.7385822642108
51.6673964745741	45.7448887034103
51.6278974212388	44.3697531110314
49.7122595185381	45.7052601088067
54.759813433737	51.6726074944579
55.4908754997085	53.7787924724545
57.0258571604933	53.1507478530966
55.9808636826687	51.0369126088638
55.4922012441742	50.9694984698528
49.1802223091509	45.0258160460312
50.9293527735357	44.6002100789301
51.6882545619945	46.6253459952283
52.8897458394072	47.4232028675688
51.3705757033072	45.0912349993783
53.4437866015227	51.009314938586
53.9226376811058	47.4997171062087
25.9464055402556	-13.4749722473701
22.1929489334993	-16.8686768840049
19.902989103976	-23.8556483807547
20.9800415158977	-22.9699432821511
18.0225172147593	-20.2526208360189
22.4579051146285	-22.5658310857327
17.7616063814734	-26.5830351294086
16.5869691566475	-29.0697444859575
14.8713458917978	-28.533652545578
15.5124875474773	-30.2561871566693
18.0363449268427	-25.6837906595942
17.9420163671578	-24.4479928626404
18.8618526514476	-25.9478310717581
18.7192121998739	-25.5946313217767
18.1935614896864	-22.2131185148319
8.97314094368131	-19.8309814316632
9.75292328996893	-19.9887941370815
5.76943131722698	-20.4897610741454
7.06192575666667	-23.0894572071555
-12.4226242034191	-5.54475076657326
50.4448079569527	44.309284608283
47.6424359318817	41.3348844667732
24.5921347067384	-14.309464030805
27.9382784030841	-11.9593358373871
21.7167299881947	-23.2701913147246
24.7642856157602	-22.5538043742092
16.9340913879304	-19.9230717785604
22.8682520062977	-20.8572059764203
18.7514133745367	-28.9051431731033
20.0356939753642	-27.3629742320369
16.5558597591414	-26.2161381798093
18.300495182017	-29.097458412419
17.7652603320121	-24.7102125040517
18.819300671946	-19.6886184309761
16.2291391194732	-23.14402422248
16.2354994089571	-25.7175621420884
19.1351529024697	-24.4230777423788
27.1619387746837	8.16538455270979
12.4124847563844	-20.0753137907762
15.3676582842326	-16.4482590958533
8.39221892907514	-20.8742148319081
-2.12035130275954	-12.3728536305593
56.6980072956792	53.3187115917356
53.5139069500632	52.2414724988738
53.9917556180513	51.0242946558436
54.3787264455748	53.3195824580755
51.6166519787881	43.0339607824227
51.2084308160445	44.9354757235048
49.8906040599239	48.7221795651543
51.2000071481647	47.7627204136338
49.1546417431442	42.996356172463
53.5410677756812	51.8650195024244
25.0311955722296	-16.2501660621582
25.221351361266	-15.0664867122181
24.0189863572955	-14.7747255232933
20.4052342178269	-26.0216833332867
20.5899875183277	-21.4502886102605
20.1534136925004	-17.9386274442413
15.9632360798174	-29.8710527435533
15.4449590451595	-28.8039704548137
15.756491334627	-28.490626960122
15.8104557605499	-25.7303343638017
20.8469981507675	-26.6768617244567
17.7112234924123	-27.1139715215655
55.9660881941943	52.8780025208374
55.3062159686556	53.9832362115161
54.6297268848065	53.1892074912974
54.3163118113821	51.6506218150453
50.1398274855073	46.5281254059337
51.3308484771105	44.7514879336461
50.1960335543602	44.4822515393587
50.7362877264107	46.9188690444771
48.9990833079113	40.9203841641368
54.5971999675297	50.9895616633041
22.4883705448051	-10.7415595140465
22.0612392689598	-16.9068387505946
28.1188910400911	-9.0887935937388
